Date,log
2004-07-12,1.77274654430183
2004-07-19,1.8138470370849393
2004-07-26,1.810254049991822
2004-08-02,1.7206214093097523
2004-08-09,1.7107301625370834
2004-08-16,1.7141582314495263
2004-08-23,1.6257048413614816
2004-08-30,1.5422292035395506
2004-09-06,1.5195132424687772
2004-09-13,1.6308078993362558
2004-09-20,1.6849164103986287
2004-09-27,1.9127964400488002
2004-10-04,1.9689289025438768
2004-10-11,1.9034499250699775
2004-10-18,2.092481098708468
2004-10-25,2.1661925118099483
2004-11-01,2.073674946305904
2004-11-08,1.970742141235817
2004-11-15,1.9622051993728993
2004-11-22,2.07643701161557
2004-11-29,1.9163342043710008
2004-12-06,1.9232262224935444
2004-12-13,2.0091531588912215
2004-12-20,1.897319998069777
2004-12-27,1.8162894942679138
2005-01-03,1.791926109929514
2005-01-10,1.8555164320482436
2005-01-17,1.8309801457015542
2005-01-24,1.8340203999067637
2005-01-31,1.8076328502986427
2005-02-07,1.80714056062302
2005-02-14,1.7763073633777666
2005-02-21,1.9043438526986394
2005-02-28,1.90865321447748
2005-03-07,1.9127964400488002
2005-03-14,1.9841688286533283
2005-03-21,1.9547282688770586
2005-03-28,2.047563812135181
2005-04-04,1.9798974255656014
2005-04-11,1.9454815168396122
2005-04-18,1.9733863641977571
2005-04-25,1.8847943409882546
2005-05-02,1.8902463877112985
2005-05-09,1.8773253231227045
2005-05-16,1.8473518324279143
2005-05-23,1.8515994516184646
2005-05-30,1.9286186685791065
2005-06-06,1.9361483949660665
2005-06-13,2.0399207909584445
2005-06-20,1.9960599508813288
2005-06-27,1.9700451154323995
2005-07-04,2.0111627172635744
2005-07-11,2.0603861322286128
2005-07-18,1.9993154734361853
2005-07-25,2.0649622494425013
2005-08-01,2.1633230037369904
2005-08-08,2.2605123476053444
2005-08-15,2.2094824814307836
2005-08-22,2.281565707070474
2005-08-29,2.4588193137195082
2005-09-05,2.421522975745034
2005-09-12,2.410901241269838
2005-09-19,2.5115486098306192
2005-09-26,2.633398457427372
2005-10-03,2.5821845765618097
2005-10-10,2.5816551782084964
2005-10-17,2.555054389537859
2005-10-24,2.5691712255272527
2005-10-31,2.4349282766399303
2005-11-07,2.460613948099119
2005-11-14,2.434840633345908
2005-11-21,2.452727741575149
2005-11-28,2.634116555199099
2005-12-05,2.661098365397181
2005-12-12,2.612493351625714
2005-12-19,2.508216191935823
2005-12-26,2.4181434676122575
2006-01-02,2.265090885398112
2006-01-09,2.173728512526524
2006-01-16,2.227861518023453
2006-01-23,2.1282316604362044
2006-01-30,2.1532726800632376
2006-02-06,1.9900637284429454
2006-02-13,1.971577918112062
2006-02-20,1.9617834966024792
2006-02-27,1.9154509359524938
2006-03-06,1.894015156156788
2006-03-13,1.9534530544400106
2006-03-20,1.9865035407877858
2006-03-27,1.9754689565877
2006-04-03,1.908504934278261
2006-04-10,1.9657127576519964
2006-04-17,2.077063710202259
2006-04-24,1.8802280910278097
2006-05-01,1.9132393808421382
2006-05-08,1.8373700138890796
2006-05-15,1.7854059773404949
2006-05-22,1.7791807192127325
2006-05-29,1.8905484613899772
2006-06-05,1.8200229233757441
2006-06-12,1.9719955115671108
2006-06-19,1.8287340450604248
2006-06-26,1.8058267327085082
2006-07-03,1.7089211480960855
2006-07-10,1.8479822795570904
2006-07-17,1.8146618525031608
2006-07-24,1.9718563331238947
2006-07-31,1.980449566676561
2006-08-07,1.983618737849556
2006-08-14,1.9067237130942778
2006-08-21,1.968090907817499
2006-08-28,1.7710464029651232
2006-09-04,1.7360705969771333
2006-09-11,1.6058313915720217
2006-09-18,1.531908678596032
2006-09-25,1.7263316435424467
2006-10-02,1.8605078735116585
2006-10-09,1.7332471840044152
2006-10-16,1.979759342640363
2006-10-23,1.967531832060636
2006-10-30,2.0648353670332344
2006-11-06,2.0533542260046866
2006-11-13,2.1015698816264
2006-11-20,2.04355525471301
2006-11-27,2.130847321586738
2006-12-04,2.023003439422356
2006-12-11,2.002695466622178
2006-12-18,1.8923587022803023
2006-12-25,1.8403908567259881
2007-01-01,1.8219653137525835
2007-01-08,1.887221127279171
2007-01-15,1.929490387629458
2007-01-22,1.9706027882289407
2007-01-29,2.0116978671419146
2007-02-05,2.057579312855638
2007-02-12,2.015302911583484
2007-02-19,2.0483378113855513
2007-02-26,1.9800354894265781
2007-03-05,1.9576975726228856
2007-03-12,1.9349936064614137
2007-03-19,1.983618737849556
2007-03-26,2.0451088650667932
2007-04-02,2.029068859466589
2007-04-09,2.0542519457652086
2007-04-16,1.998909136473008
2007-04-23,2.0580901967708187
2007-04-30,2.0716613798306334
2007-05-07,2.066736190431387
2007-05-14,2.0724168974507595
2007-05-21,2.0333975857027218
2007-05-28,2.064074036948086
2007-06-04,2.036403565926871
2007-06-11,2.0691386766269093
2007-06-18,1.964311250476824
2007-06-25,1.9129440853130508
2007-07-02,1.8631494292041542
2007-07-09,1.8964197666839422
2007-07-16,1.8634597987798622
2007-07-23,1.8099267950352884
2007-07-30,1.8066481067772882
2007-08-06,1.9198594970256604
2007-08-13,1.9473377336972595
2007-08-20,1.7089211480960855
2007-08-27,1.6989129070018176
2007-09-03,1.7049298807176714
2007-09-10,1.837210701147809
2007-09-17,1.8050046834297293
2007-09-24,1.9271640895761912
2007-10-01,1.9562847115818653
2007-10-08,1.9421889449715288
2007-10-15,1.951750189825276
2007-10-22,1.9765778972361336
2007-10-29,2.130372296631634
2007-11-05,2.0664829197440135
2007-11-12,2.079566584406407
2007-11-19,2.0412203040888763
2007-11-26,1.9881482895024627
2007-12-03,1.967811442331733
2007-12-10,1.9494752287952444
2007-12-17,1.9726911796912945
2007-12-24,1.999586337605918
2007-12-31,2.059366387465421
2008-01-07,2.10535292811074
2008-01-14,2.07856616246192
2008-01-21,2.0773142558153266
2008-01-28,2.0464016580303386
2008-02-04,2.1163759462755065
2008-02-11,2.158714704954495
2008-02-18,2.213316615225724
2008-02-25,2.2370861294967836
2008-03-03,2.2792141121376663
2008-03-10,2.28929720175969
2008-03-17,2.2044207979170505
2008-03-24,2.282382405139267
2008-03-31,2.232377149663241
2008-04-07,2.292635764452082
2008-04-14,2.3596268232723108
2008-04-21,2.3945259938333665
2008-04-28,2.3774142732589447
2008-05-05,2.4455592361545317
2008-05-12,2.4064044092543604
2008-05-19,2.4729184400746638
2008-05-26,2.45984522505989
2008-06-02,2.541050647783549
2008-06-09,2.5356789751614235
2008-06-16,2.564487745925746
2008-06-23,2.580065299492798
2008-06-30,2.608377159892994
2008-07-07,2.476874501804412
2008-07-14,2.358019771010265
2008-07-21,2.2065145839294695
2008-07-28,2.2395387847757013
2008-08-04,2.109970764289646
2008-08-11,2.090875920248331
2008-08-18,2.0596214059620284
2008-08-25,2.072291017480117
2008-09-01,2.0080797793187712
2008-09-08,1.9968748418453106
2008-09-15,2.0190278533543893
2008-09-22,2.0111627172635744
2008-09-29,1.9957881297235909
2008-10-06,1.877172323726852
2008-10-13,1.9148616331956454
2008-10-20,1.8308198880601143
2008-10-27,1.9144194808391608
2008-11-03,1.9105790000535985
2008-11-10,1.8424525515126862
2008-11-17,1.8687205133076226
2008-11-24,1.8733394913789774
2008-12-01,1.74780759963632
2008-12-08,1.7025638751314303
2008-12-15,1.6741014464996462
2008-12-22,1.7623306952044318
2008-12-29,1.7869144501472631
2009-01-05,1.7076529225863026
2009-01-12,1.568824254180258
2009-01-19,1.5080694459088058
2009-01-26,1.4854606911596753
2009-02-02,1.563184563075138
2009-02-09,1.4933534651167568
2009-02-16,1.387793247718332
2009-02-23,1.4346082104941136
2009-03-02,1.3724489373758597
2009-03-09,1.3691481823964933
2009-03-16,1.4414925775371545
2009-03-23,1.2895081039887037
2009-03-30,1.3352642211188226
2009-04-06,1.283707743285461
2009-04-13,1.3161401257482346
2009-04-20,1.193012943263221
2009-04-27,1.265820208727791
2009-05-04,1.461169865679238
2009-05-11,1.4104990619179927
2009-05-18,1.2570395551073432
2009-05-25,1.3441694447662789
2009-06-01,1.3527375854808044
2009-06-08,1.3498897084025407
2009-06-15,1.3942625468528604
2009-06-22,1.3734623523588003
2009-06-29,1.2809338189711108
2009-07-06,1.2158025283712166
2009-07-13,1.2999191209399514
2009-07-20,1.3069805363332632
2009-07-27,1.2955487796632041
2009-08-03,1.301280993541854
2009-08-10,1.1749558293371787
2009-08-17,1.0310469338006851
2009-08-24,1.1095522261909825
2009-08-31,1.0035687127134014
2009-09-07,1.0851892812234596
2009-09-14,1.3291947998755764
2009-09-21,1.3825372859174165
2009-09-28,1.5513849672402833
2009-10-05,1.5623463009016154
2009-10-12,1.5646497583678942
2009-10-19,1.5659039478640526
2009-10-26,1.618397668928257
2009-11-02,1.524968710147508
2009-11-09,1.4797847493721323
2009-11-16,1.4870442159327253
2009-11-23,1.6471189625030913
2009-11-30,1.5230081769493902
2009-12-07,1.6415178265853916
2009-12-14,1.7547496548099712
2009-12-21,1.7304158612951739
2009-12-28,1.7177540607098924
2010-01-04,1.7490259392484329
2010-01-11,1.7388859769397729
2010-01-18,1.761128385685439
2010-01-25,1.6353005801378964
2010-02-01,1.7074716284961446
2010-02-08,1.6989129070018176
2010-02-15,1.6181994475977546
2010-02-22,1.5713206323278186
2010-03-01,1.5245333912243761
2010-03-08,1.4816045625986316
2010-03-15,1.4276762345842418
2010-03-22,1.3537711639957264
2010-03-29,1.4075664879930134
2010-04-05,1.4036430416317451
2010-04-12,1.3959971450814677
2010-04-19,1.448564679677216
2010-04-26,1.366091673265112
2010-05-03,1.3900373141448255
2010-05-10,1.4614017867191822
2010-05-17,1.3950062639058294
2010-05-24,1.4681047547714168
2010-05-31,1.5679907082058657
2010-06-07,1.5646497583678942
2010-06-14,1.608837775875724
2010-06-21,1.581244190619409
2010-06-28,1.5447926758044566
2010-07-05,1.4820589718386943
2010-07-12,1.5082907422471912
2010-07-19,1.5216989814680268
2010-07-26,1.593918072105781
2010-08-02,1.4967170440779276
2010-08-09,1.4651055574093723
2010-08-16,1.4151247678052135
2010-08-23,1.2950011089425175
2010-08-30,1.370926856388141
2010-09-06,1.3566080242244651
2010-09-13,1.3922764745088387
2010-09-20,1.356092863198846
2010-09-27,1.3342112631657697
2010-10-04,1.2950011089425175
2010-10-11,1.262713323628787
2010-10-18,1.2035727294564984
2010-10-25,1.3957495463422362
2010-11-01,1.3704190211664833
2010-11-08,1.334737880732346
2010-11-15,1.4264761589977453
2010-11-22,1.4813772805222263
2010-11-29,1.4699459283526402
2010-12-06,1.4854606911596753
2010-12-13,1.4026597114533785
2010-12-20,1.4068320571832542
2010-12-27,1.482740307017733
2011-01-03,1.4865920669073145
2011-01-10,1.4996230506843684
2011-01-17,1.5551929104691953
2011-01-24,1.463949595096467
2011-01-31,1.4609378908394477
2011-02-07,1.363537395948857
2011-02-14,1.3548036753290231
2011-02-21,1.3875436090948334
2011-02-28,1.33736669150245
2011-03-07,1.358152039479304
2011-03-14,1.4274363575346636
2011-03-21,1.4822860990492668
2011-03-28,1.4729306651558491
2011-04-04,1.3964921587203847
2011-04-11,1.4360364521073077
2011-04-18,1.4843281420283296
2011-04-25,1.547136876492922
2011-05-02,1.4433833596304408
2011-05-09,1.4459773192584147
2011-05-16,1.442201997567285
2011-05-23,1.5080694459088058
2011-05-30,1.549050715414024
2011-06-06,1.5596172110348452
2011-06-13,1.4644120962832952
2011-06-20,1.4419655801391416
2011-06-27,1.461169865679238
2011-07-04,1.4362742752812856
2011-07-11,1.5142477262694842
2011-07-18,1.4813772805222263
2011-07-25,1.4219027839856935
2011-08-01,1.3714344943410601
2011-08-08,1.401182959519932
2011-08-15,1.3711807378328014
2011-08-22,1.3688938449841024
2011-08-29,1.3537711639957264
2011-09-05,1.3648153196989674
2011-09-12,1.33736669150245
2011-09-19,1.3086030467043346
2011-09-26,1.2991011192412387
2011-10-03,1.2473195934872272
2011-10-10,1.3091433204744274
2011-10-17,1.2889571140401332
2011-10-24,1.3668566920234335
2011-10-31,1.3305173436341344
2011-11-07,1.2764795259793746
2011-11-14,1.1987592326714838
2011-11-21,1.2646915549769913
2011-11-28,1.2764795259793746
2011-12-05,1.1990607335138939
2011-12-12,1.140074108363802
2011-12-19,1.1359080997496325
2011-12-26,1.0949389107410747
2012-01-02,1.119068309070771
2012-01-09,0.9820785009866692
2012-01-16,0.8514321318475304
2012-01-23,0.985070237297778
2012-01-30,0.9158906808561155
2012-02-06,0.907048149737199
2012-02-13,0.9873082247945282
2012-02-20,0.9360933404708383
2012-02-27,0.9098701510177188
2012-03-05,0.8432897881051474
2012-03-12,0.8441500434363128
2012-03-19,0.8219800943226633
2012-03-26,0.7542422458279174
2012-04-02,0.7366854761831219
2012-04-09,0.6836017407574223
2012-04-16,0.6559644131874793
2012-04-23,0.7820734394885048
2012-04-30,0.8237367695127873
2012-05-07,0.9198842924709748
2012-05-14,1.0086876187027864
2012-05-21,0.9431274162799316
2012-05-28,0.8441500434363128
2012-06-04,0.8324742565663997
2012-06-11,0.9030028406397995
2012-06-18,0.965080896043587
2012-06-25,1.0381542777557768
2012-07-02,1.021011050889581
2012-07-09,1.055704812875778
2012-07-16,1.1252542487107284
2012-07-23,1.1019400755924311
2012-07-30,1.0567481170546669
2012-08-06,1.018847313313512
2012-08-13,1.0002642028292505
2012-08-20,0.9939922035369777
2012-08-27,1.0292622193920273
2012-09-03,0.9865627557016586
2012-09-10,1.0794294958233006
2012-09-17,1.0595248966544326
2012-09-24,1.1999647628208059
2012-10-01,1.2225982414901093
2012-10-08,1.2839847591978837
2012-10-15,1.2856449814457211
2012-10-22,1.2237754596713601
2012-10-29,1.2680737018252761
2012-11-05,1.2536197502047401
2012-11-12,1.3323660090291707
2012-11-19,1.3612329363917801
2012-11-26,1.2700414348260733
2012-12-03,1.2672292872630104
2012-12-10,1.1981558861984345
2012-12-17,1.2386640369308384
2012-12-24,1.2438663971284243
2012-12-31,1.1899752766937015
2013-01-07,1.2020709677983532
2013-01-14,1.2714445151619838
2013-01-21,1.236633588226938
2013-01-28,1.1942254886952344
2013-02-04,1.1854014414747902
2013-02-11,1.148354417463737
2013-02-18,1.1911914363464287
2013-02-25,1.2401118768808672
2013-03-04,1.2889571140401332
2013-03-11,1.3537711639957264
2013-03-18,1.3678757872527014
2013-03-25,1.3922764745088387
2013-04-01,1.4170660197866443
2013-04-08,1.44030897833904
2013-04-15,1.483421070119807
2013-04-22,1.423349274584798
2013-04-29,1.3964921587203847
2013-05-06,1.363537395948857
2013-05-13,1.3999506452341135
2013-05-20,1.4438554689434329
2013-05-27,1.3822863315835647
2013-06-03,1.3423424915281557
2013-06-10,1.3172122106622406
2013-06-17,1.3273401939981146
2013-06-24,1.2711640699168787
2013-07-01,1.2856449814457211
2013-07-08,1.293081994053519
2013-07-15,1.3321021410975022
2013-07-22,1.2683550820336011
2013-07-29,1.208064387467233
2013-08-05,1.1724821431396693
2013-08-12,1.2143191054411189
2013-08-19,1.2484680141108584
2013-08-26,1.2756421160499132
2013-09-02,1.2612978628403244
2013-09-09,1.3020972147685141
2013-09-16,1.3048131290810348
2013-09-23,1.27787360844537
2013-09-30,1.2544757984675738
2013-10-07,1.3286652543447437
2013-10-14,1.3254822055076294
2013-10-21,1.310222928799331
2013-10-28,1.2564703765413308
2013-11-04,1.2694796108154367
2013-11-11,1.2974631708642825
2013-11-18,1.3265443268485193
2013-11-25,1.3747277237836562
2013-12-02,1.4143957532136067
2013-12-09,1.4704056651619668
2013-12-16,1.4856871550776982
2013-12-23,1.4831942005750425
2013-12-30,1.4595447998153082
2014-01-06,1.3994573410577478
2014-01-13,1.4646433769120601
2014-01-20,1.6451911130579582
2014-01-27,1.5979724019118569
2014-02-03,1.5633939939049304
2014-02-10,1.6513473586772351
2014-02-17,1.8140101154704267
2014-02-24,1.5280109584321546
2014-03-03,1.5299617175407008
2014-03-10,1.487270321563816
2014-03-17,1.4616337645423465
2014-03-24,1.5007385252798568
2014-03-31,1.490429155070124
2014-04-07,1.5303946803228856
2014-04-14,1.5562481209324408
2014-04-21,1.5362218148043723
2014-04-28,1.5420151904121193
2014-05-05,1.510942695993785
2014-05-12,1.4845547544912447
2014-05-19,1.482740307017733
2014-05-26,1.5133674033695244
2014-06-02,1.5496879161274713
2014-06-09,1.5558261099821615
2014-06-16,1.510942695993785
2014-06-23,1.4836478882064552
2014-06-30,1.4829672795488076
2014-07-07,1.4221439919314036
2014-07-14,1.3739687051534926
2014-07-21,1.3299884981726204
2014-07-28,1.3344746380022001
2014-08-04,1.3767489213173676
2014-08-11,1.3286652543447437
2014-08-18,1.3454723442478935
2014-08-25,1.4024137570761475
2014-09-01,1.3331572581810203
2014-09-08,1.3498897084025407
2014-09-15,1.3446907834275663
2014-09-22,1.3822863315835647
2014-09-29,1.3959971450814677
2014-10-06,1.3504080741530646
2014-10-13,1.3260134388448723
2014-10-20,1.2873023861166155
2014-10-27,1.3540293764014288
2014-11-03,1.4843281420283296
2014-11-10,1.3912818978862813
2014-11-17,1.4506765717618506
2014-11-24,1.4080558090435815
2014-12-01,1.335527256106313
2014-12-08,1.3336844309513993
2014-12-15,1.2424239868458469
2014-12-22,1.1009428938575465
2014-12-29,1.0996117959878182
2015-01-05,1.0804483517071484
2015-01-12,1.140074108363802
2015-01-19,1.0939347195574392
2015-01-26,0.9899128660744644
2015-02-02,0.9474017254200696
2015-02-09,1.0310469338006851
2015-02-16,1.0821440875583856
2015-02-23,1.0057657264418722
2015-03-02,1.043451872787967
2015-03-09,1.0032021031640206
2015-03-16,1.0246068801499473
2015-03-23,0.9516578425721839
2015-03-30,0.9980550554710473
2015-04-06,0.9206810475127667
2015-04-13,0.9685036272172564
2015-04-20,0.9286144416224578
2015-04-27,1.021011050889581
2015-05-04,1.0577903338842836
2015-05-11,1.10393146089668
2015-05-18,1.0602179297501915
2015-05-25,0.9715361909395274
2015-06-01,0.9516578425721839
2015-06-08,1.0116009116784799
2015-06-15,1.035317432877192
2015-06-22,1.0199297673214696
2015-06-29,1.0374458628930179
2015-07-06,1.018847313313512
2015-07-13,1.0543119898966447
2015-07-20,1.021011050889581
2015-07-27,0.9991602391915312
2015-08-03,1.0289049110091144
2015-08-10,1.0299765384970407
2015-08-17,0.9843231864571677
2015-08-24,0.998791921772385
2015-08-31,0.9764446439179211
2015-09-07,0.9906558428681892
2015-09-14,0.9574326825272059
2015-09-21,0.9415684966563665
2015-09-28,0.8964960944294794
2015-10-05,0.9170904493988686
2015-10-12,0.8878912848245564
2015-10-19,0.8268035712131441
2015-10-26,0.8419981700247975
2015-11-02,0.8633118288033919
2015-11-09,0.8590852839547757
2015-11-16,0.763139543487912
2015-11-23,0.7938970353727802
2015-11-30,0.7820734394885048
2015-12-07,0.6881346435287342
2015-12-14,0.5692831706695788
2015-12-21,0.7075430824646821
2015-12-28,0.8488680098521743
2016-01-04,0.9050274925289924
2016-01-11,0.7419372993163136
2016-01-18,0.7603384015658334
2016-01-25,0.8320392217567546
2016-02-01,0.7241612165226463
2016-02-08,0.6760010018365479
2016-02-15,0.5900064327419623
2016-02-22,0.582774127870908
2016-02-29,0.510425548896553
2016-03-07,0.5999348134935737
2016-03-14,0.6455312981130713
2016-03-21,0.5911144518264405
2016-03-28,0.6709015564981551
2016-04-04,0.6881346435287342
2016-04-11,0.6429059380500833
2016-04-18,0.7608058780544014
2016-04-25,0.7784070122504928
2016-05-02,0.7424134554525341
2016-05-09,0.74003074552892
2016-05-16,0.7236764031697555
2016-05-23,0.7742661905144526
2016-05-30,0.8746350574007139
2016-06-06,0.9384435342766163
2016-06-13,0.9643186652537474
2016-06-20,0.9790776977611212
2016-06-27,1.0942695354026732
2016-07-04,1.0299765384970407
2016-07-11,1.0137803683769817
2016-07-18,1.021371190466879
2016-07-25,1.0564004146573924
2016-08-01,1.0195691081626481
2016-08-08,0.9501122670734571
2016-08-15,0.9493386287323594
2016-08-22,1.0546604190763746
2016-08-29,1.0267582047114119
2016-09-05,1.0285473896704656
2016-09-12,1.08112695879915
2016-09-19,1.0834986250394671
2016-09-26,1.066777530361622
2016-10-03,1.1609609382241242
2016-10-10,1.189366678064637
2016-10-17,1.0962762390668792
2016-10-24,1.1330137215282718
2016-10-31,1.0177636863290673
2016-11-07,0.9627925495035549
2016-11-14,1.0448598098585025
2016-11-21,1.1265516697226583
2016-11-28,1.2343080357631238
2016-12-05,1.320688617769471
2016-12-12,1.2281774818523368
2016-12-19,1.2980094301060032
2016-12-26,1.3147983532686918
2017-01-02,1.189366678064637
2017-01-09,1.2293480844373963
2017-01-16,1.1644000280155082
2017-01-23,1.221124872705556
2017-01-30,1.119394816019223
2017-02-06,1.1098818545227005
2017-02-13,1.0416891803038517
2017-02-20,0.9658425462801372
2017-02-27,1.0392160443022629
2017-03-06,1.1012753718466266
2017-03-13,1.08112695879915
2017-03-20,1.1236300435824313
2017-03-27,1.160020934734201
2017-04-03,1.1820338716566172
2017-04-10,1.1715529124787656
2017-04-17,1.1317246628760993
2017-04-24,1.1866231729774481
2017-05-01,1.1835660044762975
2017-05-08,1.2308094655211814
2017-05-15,1.1804994610277846
2017-05-22,1.1743380180575418
2017-05-29,1.098278923934677
2017-06-05,1.1115285252318838
2017-06-12,1.1108701665944618
2017-06-19,1.0746610339834828
2017-06-26,1.110211452791754
2017-07-03,1.0522192777352672
2017-07-10,1.0919233069178118
2017-07-17,1.0885619624476819
2017-07-24,1.0787496543835584
2017-07-31,1.0202902964521567
2017-08-07,1.0929295189601411
2017-08-14,1.062293987095425
